Date, Time, Recording onset, Duration, Annotation, Linked channel
22-7月-1994, 23:23:00, 0, 900, Sleep stage W, 
22-7月-1994, 23:38:00, 900, 30, Sleep stage 1, 
22-7月-1994, 23:38:30, 930, 60, Sleep stage W, 
22-7月-1994, 23:39:30, 990, 30, Sleep stage 1, 
22-7月-1994, 23:40:00, 1020, 120, Sleep stage W, 
22-7月-1994, 23:42:00, 1140, 30, Sleep stage 1, 
22-7月-1994, 23:42:30, 1170, 60, Sleep stage W, 
22-7月-1994, 23:43:30, 1230, 450, Sleep stage 1, 
22-7月-1994, 23:51:00, 1680, 120, Sleep stage W, 
22-7月-1994, 23:53:00, 1800, 270, Sleep stage 1, 
22-7月-1994, 23:57:30, 2070, 690, Sleep stage 2, 
23-7月-1994, 00:09:00, 2760, 150, Sleep stage 3, 
23-7月-1994, 00:11:30, 2910, 30, Sleep stage 4, 
23-7月-1994, 00:12:00, 2940, 90, Sleep stage 3, 
23-7月-1994, 00:13:30, 3030, 60, Sleep stage 4, 
23-7月-1994, 00:14:30, 3090, 30, Sleep stage 3, 
23-7月-1994, 00:15:00, 3120, 870, Sleep stage 4, 
23-7月-1994, 00:29:30, 3990, 210, Sleep stage 3, 
23-7月-1994, 00:33:00, 4200, 570, Sleep stage 4, 
23-7月-1994, 00:42:30, 4770, 60, Sleep stage W, 
23-7月-1994, 00:43:30, 4830, 30, Sleep stage 1, 
23-7月-1994, 00:44:00, 4860, 30, Sleep stage W, 
23-7月-1994, 00:44:30, 4890, 30, Sleep stage 1, 
23-7月-1994, 00:45:00, 4920, 60, Sleep stage W, 
23-7月-1994, 00:46:00, 4980, 60, Sleep stage 1, 
23-7月-1994, 00:47:00, 5040, 30, Sleep stage W, 
23-7月-1994, 00:47:30, 5070, 150, Sleep stage 1, 
23-7月-1994, 00:50:00, 5220, 60, Sleep stage W, 
23-7月-1994, 00:51:00, 5280, 90, Sleep stage 1, 
23-7月-1994, 00:52:30, 5370, 60, Sleep stage 2, 
23-7月-1994, 00:53:30, 5430, 30, Sleep stage 1, 
23-7月-1994, 00:54:00, 5460, 330, Sleep stage 2, 
23-7月-1994, 00:59:30, 5790, 30, Sleep stage R, 
23-7月-1994, 01:00:00, 5820, 60, Sleep stage 2, 
23-7月-1994, 01:01:00, 5880, 450, Sleep stage R, 
23-7月-1994, 01:08:30, 6330, 120, Sleep stage 1, 
23-7月-1994, 01:10:30, 6450, 30, Sleep stage W, 
23-7月-1994, 01:11:00, 6480, 120, Sleep stage 1, 
23-7月-1994, 01:13:00, 6600, 1020, Sleep stage 2, 
23-7月-1994, 01:30:00, 7620, 30, Sleep stage 3, 
23-7月-1994, 01:30:30, 7650, 120, Sleep stage 2, 
23-7月-1994, 01:32:30, 7770, 60, Sleep stage 1, 
23-7月-1994, 01:33:30, 7830, 60, Sleep stage W, 
23-7月-1994, 01:34:30, 7890, 60, Sleep stage 1, 
23-7月-1994, 01:35:30, 7950, 60, Sleep stage W, 
23-7月-1994, 01:36:30, 8010, 90, Sleep stage 1, 
23-7月-1994, 01:38:00, 8100, 30, Sleep stage W, 
23-7月-1994, 01:38:30, 8130, 120, Sleep stage 1, 
23-7月-1994, 01:40:30, 8250, 690, Sleep stage 2, 
23-7月-1994, 01:52:00, 8940, 180, Sleep stage 3, 
23-7月-1994, 01:55:00, 9120, 2010, Sleep stage 4, 
23-7月-1994, 02:28:30, 11130, 1050, Sleep stage R, 
23-7月-1994, 02:46:00, 12180, 30, Sleep stage W, 
23-7月-1994, 02:46:30, 12210, 30, Sleep stage 1, 
23-7月-1994, 02:47:00, 12240, 30, Sleep stage W, 
23-7月-1994, 02:47:30, 12270, 90, Sleep stage 1, 
23-7月-1994, 02:49:00, 12360, 30, Sleep stage W, 
23-7月-1994, 02:49:30, 12390, 60, Sleep stage 1, 
23-7月-1994, 02:50:30, 12450, 1380, Sleep stage 2, 
23-7月-1994, 03:13:30, 13830, 30, Sleep stage 1, 
23-7月-1994, 03:14:00, 13860, 1770, Sleep stage 2, 
23-7月-1994, 03:43:30, 15630, 60, Sleep stage 3, 
23-7月-1994, 03:44:30, 15690, 60, Sleep stage 2, 
23-7月-1994, 03:45:30, 15750, 300, Sleep stage 3, 
23-7月-1994, 03:50:30, 16050, 210, Sleep stage 4, 
23-7月-1994, 03:54:00, 16260, 30, Sleep stage 3, 
23-7月-1994, 03:54:30, 16290, 60, Sleep stage 4, 
23-7月-1994, 03:55:30, 16350, 90, Sleep stage 3, 
23-7月-1994, 03:57:00, 16440, 180, Sleep stage 2, 
23-7月-1994, 04:00:00, 16620, 30, Sleep stage 1, 
23-7月-1994, 04:00:30, 16650, 270, Sleep stage 2, 
23-7月-1994, 04:05:00, 16920, 660, Sleep stage R, 
23-7月-1994, 04:16:00, 17580, 30, Sleep stage 1, 
23-7月-1994, 04:16:30, 17610, 990, Sleep stage R, 
23-7月-1994, 04:33:00, 18600, 30, Sleep stage W, 
23-7月-1994, 04:33:30, 18630, 150, Sleep stage 1, 
23-7月-1994, 04:36:00, 18780, 330, Sleep stage 2, 
23-7月-1994, 04:41:30, 19110, 30, Sleep stage 1, 
23-7月-1994, 04:42:00, 19140, 330, Sleep stage 2, 
23-7月-1994, 04:47:30, 19470, 30, Sleep stage 1, 
23-7月-1994, 04:48:00, 19500, 1650, Sleep stage 2, 
23-7月-1994, 05:15:30, 21150, 30, Sleep stage W, 
23-7月-1994, 05:16:00, 21180, 30, Sleep stage 1, 
23-7月-1994, 05:16:30, 21210, 120, Sleep stage 2, 
23-7月-1994, 05:18:30, 21330, 30, Sleep stage 1, 
23-7月-1994, 05:19:00, 21360, 1110, Sleep stage W, 
23-7月-1994, 05:37:30, 22470, 60, Sleep stage 1, 
23-7月-1994, 05:38:30, 22530, 60, Sleep stage W, 
23-7月-1994, 05:39:30, 22590, 180, Sleep stage 1, 
23-7月-1994, 05:42:30, 22770, 30, Sleep stage W, 
23-7月-1994, 05:43:00, 22800, 360, Sleep stage 1, 
23-7月-1994, 05:49:00, 23160, 120, Sleep stage 2, 
23-7月-1994, 05:51:00, 23280, 2850, Sleep stage R, 
23-7月-1994, 06:38:30, 26130, 30, Sleep stage 1, 
23-7月-1994, 06:39:00, 26160, 480, Sleep stage R, 
23-7月-1994, 06:47:00, 26640, 30, Sleep stage W, 
23-7月-1994, 06:47:30, 26670, 60, Sleep stage 1, 
23-7月-1994, 06:48:30, 26730, 360, Sleep stage 2, 
23-7月-1994, 06:54:30, 27090, 270, Sleep stage R, 
23-7月-1994, 06:59:00, 27360, 330, Sleep stage 2, 
23-7月-1994, 07:04:30, 27690, 30, Sleep stage W, 
23-7月-1994, 07:05:00, 27720, 30, Sleep stage 1, 
23-7月-1994, 07:05:30, 27750, 810, Sleep stage 2, 
23-7月-1994, 07:19:00, 28560, 420, Sleep stage 3, 
23-7月-1994, 07:26:00, 28980, 30, Sleep stage W, 
23-7月-1994, 07:26:30, 29010, 360, Sleep stage 2, 
23-7月-1994, 07:32:30, 29370, 120, Sleep stage W, 
23-7月-1994, 07:34:30, 29490, 390, Sleep stage 1, 
23-7月-1994, 07:41:00, 29880, 240, Sleep stage 2, 
23-7月-1994, 07:45:00, 30120, 60, Sleep stage 1, 
23-7月-1994, 07:46:00, 30180, 60, Sleep stage 2, 
23-7月-1994, 07:47:00, 30240, 120, Sleep stage 1, 
23-7月-1994, 07:49:00, 30360, 330, Sleep stage 2, 
23-7月-1994, 07:54:30, 30690, 30, Sleep stage 1, 
23-7月-1994, 07:55:00, 30720, 210, Sleep stage 2, 
23-7月-1994, 07:58:30, 30930, 90, Sleep stage W, 
