Date, Time, Recording onset, Duration, Annotation, Linked channel
15-7月-1994, 23:27:30, 30, 720, Sleep stage W, 
15-7月-1994, 23:39:30, 750, 30, Sleep stage 1, 
15-7月-1994, 23:40:00, 780, 210, Sleep stage W, 
15-7月-1994, 23:43:30, 990, 210, Sleep stage 1, 
15-7月-1994, 23:47:00, 1200, 30, Sleep stage W, 
15-7月-1994, 23:47:30, 1230, 120, Sleep stage 1, 
15-7月-1994, 23:49:30, 1350, 840, Sleep stage 2, 
16-7月-1994, 00:03:30, 2190, 30, Sleep stage 3, 
16-7月-1994, 00:04:00, 2220, 210, Sleep stage 2, 
16-7月-1994, 00:07:30, 2430, 30, Sleep stage 3, 
16-7月-1994, 00:08:00, 2460, 30, Sleep stage 2, 
16-7月-1994, 00:08:30, 2490, 90, Sleep stage 3, 
16-7月-1994, 00:10:00, 2580, 480, Sleep stage 2, 
16-7月-1994, 00:18:00, 3060, 30, Sleep stage 3, 
16-7月-1994, 00:18:30, 3090, 30, Sleep stage 2, 
16-7月-1994, 00:19:00, 3120, 30, Sleep stage 3, 
16-7月-1994, 00:19:30, 3150, 600, Sleep stage 2, 
16-7月-1994, 00:29:30, 3750, 30, Sleep stage 1, 
16-7月-1994, 00:30:00, 3780, 30, Sleep stage W, 
16-7月-1994, 00:30:30, 3810, 60, Sleep stage 1, 
16-7月-1994, 00:31:30, 3870, 1260, Sleep stage 2, 
16-7月-1994, 00:52:30, 5130, 90, Sleep stage 1, 
16-7月-1994, 00:54:00, 5220, 600, Sleep stage 2, 
16-7月-1994, 01:04:00, 5820, 60, Sleep stage 1, 
16-7月-1994, 01:05:00, 5880, 480, Sleep stage 2, 
16-7月-1994, 01:13:00, 6360, 540, Sleep stage R, 
16-7月-1994, 01:22:00, 6900, 420, Sleep stage 1, 
16-7月-1994, 01:29:00, 7320, 1470, Sleep stage 2, 
16-7月-1994, 01:53:30, 8790, 30, Sleep stage 3, 
16-7月-1994, 01:54:00, 8820, 120, Sleep stage 2, 
16-7月-1994, 01:56:00, 8940, 30, Sleep stage 3, 
16-7月-1994, 01:56:30, 8970, 330, Sleep stage 2, 
16-7月-1994, 02:02:00, 9300, 30, Sleep stage 3, 
16-7月-1994, 02:02:30, 9330, 1350, Sleep stage 2, 
16-7月-1994, 02:25:00, 10680, 60, Sleep stage 1, 
16-7月-1994, 02:26:00, 10740, 180, Sleep stage 2, 
16-7月-1994, 02:29:00, 10920, 30, Sleep stage R, 
16-7月-1994, 02:29:30, 10950, 30, Sleep stage 2, 
16-7月-1994, 02:30:00, 10980, 2310, Sleep stage R, 
16-7月-1994, 03:08:30, 13290, 120, Sleep stage 1, 
16-7月-1994, 03:10:30, 13410, 90, Sleep stage 2, 
16-7月-1994, 03:12:00, 13500, 30, Sleep stage 1, 
16-7月-1994, 03:12:30, 13530, 2430, Sleep stage 2, 
16-7月-1994, 03:53:00, 15960, 120, Sleep stage 1, 
16-7月-1994, 03:55:00, 16080, 1050, Sleep stage 2, 
16-7月-1994, 04:12:30, 17130, 30, Sleep stage 1, 
16-7月-1994, 04:13:00, 17160, 450, Sleep stage 2, 
16-7月-1994, 04:20:30, 17610, 1440, Sleep stage R, 
16-7月-1994, 04:44:30, 19050, 120, Sleep stage 1, 
16-7月-1994, 04:46:30, 19170, 1170, Sleep stage 2, 
16-7月-1994, 05:06:00, 20340, 30, Sleep stage 1, 
16-7月-1994, 05:06:30, 20370, 1230, Sleep stage 2, 
16-7月-1994, 05:27:00, 21600, 90, Sleep stage 1, 
16-7月-1994, 05:28:30, 21690, 30, Sleep stage 2, 
16-7月-1994, 05:29:00, 21720, 30, Sleep stage 1, 
16-7月-1994, 05:29:30, 21750, 30, Sleep stage 2, 
16-7月-1994, 05:30:00, 21780, 210, Sleep stage 1, 
16-7月-1994, 05:33:30, 21990, 390, Sleep stage 2, 
16-7月-1994, 05:40:00, 22380, 2070, Sleep stage R, 
16-7月-1994, 06:14:30, 24450, 210, Sleep stage 1, 
16-7月-1994, 06:18:00, 24660, 30, Sleep stage 2, 
16-7月-1994, 06:18:30, 24690, 60, Sleep stage 1, 
16-7月-1994, 06:19:30, 24750, 30, Sleep stage 2, 
16-7月-1994, 06:20:00, 24780, 30, Sleep stage 1, 
16-7月-1994, 06:20:30, 24810, 30, Sleep stage 2, 
16-7月-1994, 06:21:00, 24840, 30, Sleep stage 1, 
16-7月-1994, 06:21:30, 24870, 90, Sleep stage 2, 
16-7月-1994, 06:23:00, 24960, 90, Sleep stage 1, 
16-7月-1994, 06:24:30, 25050, 2370, Sleep stage 2, 
16-7月-1994, 07:04:00, 27420, 120, Sleep stage R, 
16-7月-1994, 07:06:00, 27540, 30, Sleep stage W, 
16-7月-1994, 07:06:30, 27570, 150, Sleep stage 1, 
16-7月-1994, 07:09:00, 27720, 90, Sleep stage W, 
16-7月-1994, 07:10:30, 27810, 150, Sleep stage 1, 
16-7月-1994, 07:13:00, 27960, 30, Sleep stage 2, 
16-7月-1994, 07:13:30, 27990, 30, Sleep stage 1, 
16-7月-1994, 07:14:00, 28020, 60, Sleep stage 2, 
16-7月-1994, 07:15:00, 28080, 30, Sleep stage 1, 
16-7月-1994, 07:15:30, 28110, 150, Sleep stage 2, 
16-7月-1994, 07:18:00, 28260, 960, Sleep stage R, 
16-7月-1994, 07:34:00, 29220, 30, Sleep stage 1, 
16-7月-1994, 07:34:30, 29250, 660, Sleep stage R, 
16-7月-1994, 07:45:30, 29910, 360, Sleep stage W, 
