Date, Time, Recording onset, Duration, Annotation, Linked channel
20-9月-1994, 00:00:30, 0, 630, Sleep stage W, 
20-9月-1994, 00:11:00, 630, 120, Sleep stage 1, 
20-9月-1994, 00:13:00, 750, 180, Sleep stage W, 
20-9月-1994, 00:16:00, 930, 150, Sleep stage 1, 
20-9月-1994, 00:18:30, 1080, 150, Sleep stage 2, 
20-9月-1994, 00:21:00, 1230, 30, Sleep stage W, 
20-9月-1994, 00:21:30, 1260, 30, Sleep stage 1, 
20-9月-1994, 00:22:00, 1290, 60, Sleep stage 2, 
20-9月-1994, 00:23:00, 1350, 30, Sleep stage 1, 
20-9月-1994, 00:23:30, 1380, 90, Sleep stage 2, 
20-9月-1994, 00:25:00, 1470, 30, Sleep stage W, 
20-9月-1994, 00:25:30, 1500, 30, Sleep stage 1, 
20-9月-1994, 00:26:00, 1530, 180, Sleep stage 2, 
20-9月-1994, 00:29:00, 1710, 30, Sleep stage 1, 
20-9月-1994, 00:29:30, 1740, 270, Sleep stage 2, 
20-9月-1994, 00:34:00, 2010, 30, Sleep stage W, 
20-9月-1994, 00:34:30, 2040, 270, Sleep stage 2, 
20-9月-1994, 00:39:00, 2310, 540, Sleep stage 3, 
20-9月-1994, 00:48:00, 2850, 90, Sleep stage 2, 
20-9月-1994, 00:49:30, 2940, 150, Sleep stage 3, 
20-9月-1994, 00:52:00, 3090, 60, Sleep stage 4, 
20-9月-1994, 00:53:00, 3150, 30, Sleep stage 3, 
20-9月-1994, 00:53:30, 3180, 960, Sleep stage 4, 
20-9月-1994, 01:09:30, 4140, 30, Sleep stage 3, 
20-9月-1994, 01:10:00, 4170, 900, Sleep stage 4, 
20-9月-1994, 01:25:00, 5070, 30, Sleep stage 3, 
20-9月-1994, 01:25:30, 5100, 60, Sleep stage 4, 
20-9月-1994, 01:26:30, 5160, 30, Sleep stage 3, 
20-9月-1994, 01:27:00, 5190, 540, Sleep stage 4, 
20-9月-1994, 01:36:00, 5730, 60, Sleep stage W, 
20-9月-1994, 01:37:00, 5790, 150, Sleep stage 2, 
20-9月-1994, 01:39:30, 5940, 30, Sleep stage W, 
20-9月-1994, 01:40:00, 5970, 1050, Sleep stage 2, 
20-9月-1994, 01:57:30, 7020, 30, Sleep stage W, 
20-9月-1994, 01:58:00, 7050, 30, Sleep stage 1, 
20-9月-1994, 01:58:30, 7080, 510, Sleep stage 2, 
20-9月-1994, 02:07:00, 7590, 240, Sleep stage 3, 
20-9月-1994, 02:11:00, 7830, 360, Sleep stage 4, 
20-9月-1994, 02:17:00, 8190, 90, Sleep stage 3, 
20-9月-1994, 02:18:30, 8280, 840, Sleep stage 4, 
20-9月-1994, 02:32:30, 9120, 30, Sleep stage 3, 
20-9月-1994, 02:33:00, 9150, 90, Sleep stage 4, 
20-9月-1994, 02:34:30, 9240, 60, Sleep stage 3, 
20-9月-1994, 02:35:30, 9300, 120, Sleep stage 4, 
20-9月-1994, 02:37:30, 9420, 30, Sleep stage 3, 
20-9月-1994, 02:38:00, 9450, 780, Sleep stage 4, 
20-9月-1994, 02:51:00, 10230, 30, Sleep stage 3, 
20-9月-1994, 02:51:30, 10260, 30, Sleep stage 1, 
20-9月-1994, 02:52:00, 10290, 270, Sleep stage 2, 
20-9月-1994, 02:56:30, 10560, 30, Sleep stage W, 
20-9月-1994, 02:57:00, 10590, 390, Sleep stage 2, 
20-9月-1994, 03:03:30, 10980, 450, Sleep stage R, 
20-9月-1994, 03:11:00, 11430, 30, Sleep stage 1, 
20-9月-1994, 03:11:30, 11460, 30, Sleep stage 2, 
20-9月-1994, 03:12:00, 11490, 360, Sleep stage R, 
20-9月-1994, 03:18:00, 11850, 60, Sleep stage 2, 
20-9月-1994, 03:19:00, 11910, 510, Sleep stage R, 
20-9月-1994, 03:27:30, 12420, 30, Sleep stage W, 
20-9月-1994, 03:28:00, 12450, 30, Sleep stage 1, 
20-9月-1994, 03:28:30, 12480, 60, Sleep stage 2, 
20-9月-1994, 03:29:30, 12540, 30, Sleep stage 1, 
20-9月-1994, 03:30:00, 12570, 1290, Sleep stage 2, 
20-9月-1994, 03:51:30, 13860, 30, Sleep stage 3, 
20-9月-1994, 03:52:00, 13890, 240, Sleep stage 2, 
20-9月-1994, 03:56:00, 14130, 90, Sleep stage W, 
20-9月-1994, 03:57:30, 14220, 540, Sleep stage 2, 
20-9月-1994, 04:06:30, 14760, 60, Sleep stage W, 
20-9月-1994, 04:07:30, 14820, 660, Sleep stage 2, 
20-9月-1994, 04:18:30, 15480, 30, Sleep stage 1, 
20-9月-1994, 04:19:00, 15510, 630, Sleep stage 2, 
20-9月-1994, 04:29:30, 16140, 30, Sleep stage 3, 
20-9月-1994, 04:30:00, 16170, 30, Sleep stage 2, 
20-9月-1994, 04:30:30, 16200, 30, Sleep stage 3, 
20-9月-1994, 04:31:00, 16230, 30, Sleep stage 2, 
20-9月-1994, 04:31:30, 16260, 30, Sleep stage 3, 
20-9月-1994, 04:32:00, 16290, 60, Sleep stage 2, 
20-9月-1994, 04:33:00, 16350, 60, Sleep stage W, 
20-9月-1994, 04:34:00, 16410, 30, Sleep stage 1, 
20-9月-1994, 04:34:30, 16440, 630, Sleep stage 2, 
20-9月-1994, 04:45:00, 17070, 1200, Sleep stage R, 
20-9月-1994, 05:05:00, 18270, 60, Sleep stage W, 
20-9月-1994, 05:06:00, 18330, 390, Sleep stage R, 
20-9月-1994, 05:12:30, 18720, 120, Sleep stage 1, 
20-9月-1994, 05:14:30, 18840, 870, Sleep stage 2, 
20-9月-1994, 05:29:00, 19710, 30, Sleep stage W, 
20-9月-1994, 05:29:30, 19740, 30, Sleep stage 1, 
20-9月-1994, 05:30:00, 19770, 390, Sleep stage 2, 
20-9月-1994, 05:36:30, 20160, 30, Sleep stage 3, 
20-9月-1994, 05:37:00, 20190, 180, Sleep stage 2, 
20-9月-1994, 05:40:00, 20370, 30, Sleep stage 1, 
20-9月-1994, 05:40:30, 20400, 150, Sleep stage 2, 
20-9月-1994, 05:43:00, 20550, 30, Sleep stage 3, 
20-9月-1994, 05:43:30, 20580, 270, Sleep stage 2, 
20-9月-1994, 05:48:00, 20850, 120, Sleep stage 3, 
20-9月-1994, 05:50:00, 20970, 60, Sleep stage 2, 
20-9月-1994, 05:51:00, 21030, 30, Sleep stage 3, 
20-9月-1994, 05:51:30, 21060, 120, Sleep stage 2, 
20-9月-1994, 05:53:30, 21180, 90, Sleep stage 3, 
20-9月-1994, 05:55:00, 21270, 90, Sleep stage 2, 
20-9月-1994, 05:56:30, 21360, 90, Sleep stage 3, 
20-9月-1994, 05:58:00, 21450, 30, Sleep stage 2, 
20-9月-1994, 05:58:30, 21480, 30, Sleep stage 3, 
20-9月-1994, 05:59:00, 21510, 30, Sleep stage W, 
20-9月-1994, 05:59:30, 21540, 30, Sleep stage 1, 
20-9月-1994, 06:00:00, 21570, 180, Sleep stage 2, 
20-9月-1994, 06:03:00, 21750, 30, Sleep stage 3, 
20-9月-1994, 06:03:30, 21780, 120, Sleep stage 2, 
20-9月-1994, 06:05:30, 21900, 780, Sleep stage R, 
20-9月-1994, 06:18:30, 22680, 30, Sleep stage W, 
20-9月-1994, 06:19:00, 22710, 90, Sleep stage 1, 
20-9月-1994, 06:20:30, 22800, 330, Sleep stage R, 
20-9月-1994, 06:26:00, 23130, 30, Sleep stage W, 
20-9月-1994, 06:26:30, 23160, 60, Sleep stage 1, 
20-9月-1994, 06:27:30, 23220, 60, Sleep stage R, 
20-9月-1994, 06:28:30, 23280, 30, Sleep stage W, 
20-9月-1994, 06:29:00, 23310, 60, Sleep stage 1, 
20-9月-1994, 06:30:00, 23370, 330, Sleep stage R, 
20-9月-1994, 06:35:30, 23700, 30, Sleep stage 1, 
20-9月-1994, 06:36:00, 23730, 360, Sleep stage R, 
20-9月-1994, 06:42:00, 24090, 30, Sleep stage W, 
20-9月-1994, 06:42:30, 24120, 30, Sleep stage 1, 
20-9月-1994, 06:43:00, 24150, 180, Sleep stage 2, 
20-9月-1994, 06:46:00, 24330, 360, Sleep stage R, 
20-9月-1994, 06:52:00, 24690, 30, Sleep stage 1, 
20-9月-1994, 06:52:30, 24720, 150, Sleep stage R, 
20-9月-1994, 06:55:00, 24870, 60, Sleep stage W, 
20-9月-1994, 06:56:00, 24930, 90, Sleep stage 1, 
20-9月-1994, 06:57:30, 25020, 90, Sleep stage 2, 
20-9月-1994, 06:59:00, 25110, 30, Sleep stage W, 
20-9月-1994, 06:59:30, 25140, 30, Sleep stage 1, 
20-9月-1994, 07:00:00, 25170, 1590, Sleep stage 2, 
20-9月-1994, 07:26:30, 26760, 90, Sleep stage W, 
20-9月-1994, 07:28:00, 26850, 90, Sleep stage 1, 
20-9月-1994, 07:29:30, 26940, 300, Sleep stage 2, 
20-9月-1994, 07:34:30, 27240, 360, Sleep stage W, 
